station_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
LA SPEZIA CENTRALE,-0.08013903,0.005194127,-0.24460319,0.06288186,-0.11180983,-0.70350176,-0.20656869,-0.044114094,-0.28481054,0.23278552,-0.2696902,-0.19867875,-0.16268465,-0.29078725,0.14117481,0.38363045,-0.2502899,0.1680449,0.30181018,0.2203436,-0.14783493,0.53420967,0.19962671,-0.20225531,0.27728346,-0.0066332836,-0.030948542,0.10341181,-0.09754613,0.29914314,0.027341586,0.4041699,-0.012481368,0.29695022,-0.12258712,0.08638941,-0.32689545,0.23217191,0.41130692,0.03414908,-0.11137193,-0.5904686,-0.10069937,-0.10072953,-0.22883025,-0.065554656,0.2738025,-0.05922055,-0.18072607,0.17851298,0.07243353,-0.14763115,0.004351591,0.5317666,0.8688858,0.18932584,0.37340477,0.0724857,-0.4014182,-0.089215726,-0.16655189,-0.27065894,-0.008070607,0.27221015
SAVONA,0.27527833,-0.05699538,-0.097677276,-0.36290425,-0.07272654,-0.46151778,-0.084474266,0.29087958,-0.2490581,0.33641386,-0.281213,0.37878957,0.1484209,-0.09186465,-0.06109827,0.099905334,0.19099472,0.058593374,-0.014005952,0.8482165,-0.2939014,0.5797646,0.044733267,0.05084717,-0.28268117,-0.13922787,-0.108604856,0.051669385,-0.04944858,-0.07294694,0.35209608,0.5677642,-0.24556966,0.36695048,0.0060098073,-0.30033782,-0.16430755,0.08810485,-0.30399683,0.2757513,-0.28393814,-0.5708053,0.18179044,0.009986363,-0.41599792,-0.11023588,0.38048273,-0.57910264,-0.22659083,0.16668186,0.53398144,-0.10062153,-0.17291197,0.5119551,0.75943,0.045287084,0.37175024,-0.276814,-0.30167657,-0.23479891,-0.12112275,-0.021513714,-0.014040765,0.101152934
PESCARA,0.33369762,0.4747362,-0.23253627,-0.3806641,0.3484084,-0.11808325,0.36445707,0.14422104,-0.59433323,0.2558109,-0.021846564,-0.011590105,-0.3586632,0.05071934,-0.22110981,0.24479212,-0.14818616,0.6386193,-0.1795212,0.55525744,-0.11459251,0.06719137,0.10531404,-0.32068107,-0.7370226,0.18139598,0.18592171,-0.1967853,0.47739464,0.29559943,-0.10447761,0.09524641,-0.2079877,-0.17349741,0.005567425,-0.08136496,0.19211206,0.22042036,0.3855931,0.21275674,-0.040757712,0.01595924,-0.0053028185,-0.2562763,-0.07673891,-0.07900665,-0.2296333,-0.25847104,0.846132,-0.43268204,0.25836924,0.07483219,-0.027889915,-0.20029661,0.66544604,0.19014135,0.0137802195,0.39874187,-0.14221017,-0.00013979484,0.11142241,0.17698367,-0.04262449,0.3569041
SIRACUSA,0.06612859,-0.16221963,-0.45140195,-0.4761654,0.08760978,0.70510924,-0.40082046,-0.12999375,-0.2855123,0.28134143,-0.016798988,0.056038525,-0.48309538,0.12625954,0.3230739,0.042049732,0.19542329,-0.19853286,0.58259606,0.46305135,-0.014693681,0.056034323,0.41213033,-0.33707866,-0.020000879,-0.17185347,-0.15826283,-0.41259536,0.79310715,-0.17578822,0.3482166,0.4825364,-0.37099963,-0.11903607,-0.34716326,0.006694561,-0.5326137,0.2908638,-0.26856318,-0.13314402,-0.50511783,0.058323942,0.009403735,-0.17966656,-0.43631315,0.16777447,-0.1600046,0.34520185,0.18163285,0.4293019,-0.2184154,0.06655232,0.20745476,-0.28506923,-0.024051722,0.7935567,0.24909362,-0.16402325,-0.15843514,-0.20375207,-0.1898462,0.03242554,-0.62826526,0.4667288
ROMA TUSCOLANA,0.20120901,0.10577448,-0.45523578,0.00038426995,-0.020260973,-0.30876803,0.018066902,0.3207698,-0.5418325,0.25727695,-0.36030778,0.5426669,-0.29951644,0.17742853,0.91192937,0.23272575,-0.03664268,0.25392723,0.1524855,0.6732921,0.31913617,0.100481376,-0.10034638,-0.2723788,0.16846389,-0.2197025,0.13514607,-0.31216916,0.0587232,-0.18744017,-0.005307999,-0.07756648,0.07514061,-0.7089829,-0.15386683,0.48520488,-0.13490003,-0.03694034,0.19789745,0.019719433,0.15055183,0.43495205,0.0027105506,-0.12552772,0.05579762,0.10444853,-0.03645985,0.15929551,-0.16996378,0.09044778,-0.037759453,-0.106232256,0.29731417,0.4853005,0.4170379,0.24105285,0.39106405,-0.5056706,-0.21924199,0.41046703,0.014863018,0.51130563,-0.18374854,0.15808788
FIRENZE CAMPO MARTE,0.2036601,-0.3348318,0.17051555,-0.22426814,0.29739273,-0.29912233,-0.35995057,0.17712207,-0.32351673,0.37587452,0.2171401,-0.12021655,-0.52783644,0.06362997,-0.11295013,0.44532627,0.12740742,0.14813225,-0.03151719,0.2439242,0.14993969,-0.06359593,0.40662435,-0.024709933,-0.30268312,-0.26606476,-0.22215107,-0.28302515,0.18394285,0.07024819,-0.45581487,-0.37065345,0.35201475,0.32118323,-0.49199373,0.16250688,-0.3345629,0.062029492,0.1154942,0.22172147,-0.2591853,-0.026469955,0.052465767,-0.18490708,0.28039047,0.0063320003,-0.07148263,0.09851829,0.13629942,-0.17177817,0.050453853,-0.22882946,-0.18982756,0.26819754,0.35680783,-0.13952841,0.080762506,-0.3406541,-0.4551991,0.28048825,-0.52788514,-0.30108654,0.18564102,0.09022557
PIACENZA,-0.11771157,-0.23462267,-0.49361005,0.08647388,-0.06455043,0.20872524,0.41486627,-0.08046023,-0.11187415,0.13631251,0.18965298,-0.17224622,-0.27533045,-0.55842185,0.037330206,0.34046632,0.12521309,0.37073675,0.25693935,0.68774694,-0.041720342,0.07914784,0.62326515,0.08649139,-0.31069413,0.026244827,-0.36921456,0.057122838,0.44485515,0.04995885,-0.09648423,0.018332316,-0.4153898,0.21307589,0.31281072,-0.10228158,0.05040898,0.3374344,0.20288418,0.21099131,-0.31030825,0.18636902,0.16869263,0.08213624,-0.12655103,-0.14091583,-0.020450415,-0.32689893,0.21673347,0.11187065,0.0073267813,0.004584407,-0.2416377,0.37988394,0.032623254,0.053723462,0.28429627,0.185681,-0.40351754,-0.41909033,-0.26187688,0.053957313,-0.07346281,0.02192018
BOLZANO,0.7712981,0.4165073,-0.49392128,-0.24549003,0.19314028,-0.28201646,-0.082796924,-0.1393113,-0.22259334,-0.17302889,0.15538439,-0.2912778,-0.17552519,0.029172637,0.11409038,0.06872363,-0.75374603,0.19388953,-0.044471852,0.26702327,-0.35075697,0.20550193,0.43410167,-0.19061999,-0.35165325,-0.063877665,0.22057712,-0.3833864,0.31481224,0.23973261,-0.47620022,0.293523,0.12017186,0.17783459,0.03191984,0.11393005,-0.6810508,0.103187695,0.05438868,0.13060015,0.37788197,0.09096955,0.166664,-0.09367608,0.116418935,-0.03744764,-0.17434737,-0.054563668,0.47950202,0.37683216,-0.09097901,-0.07158266,0.20734946,0.052029144,0.3115545,-0.36654675,-0.39414543,-0.08928727,-0.016799545,0.17650156,-0.18300678,-0.34944457,0.22053702,0.56244004
LECCE,0.21505211,0.20499188,-0.2360874,-0.33020964,0.2877006,0.0518036,0.06790297,0.54885465,-0.26119438,0.1595264,-0.20559579,-0.06385263,0.027845087,0.07958505,0.08825287,0.45470116,-0.48588994,0.410622,-0.012909407,0.4629311,-0.051343616,0.40435594,0.17930618,0.09153604,-0.511107,-0.08582461,0.3001635,-0.16963363,0.23908299,-0.053891417,0.029861806,0.18848719,-0.13202392,-0.048527688,0.11668115,0.002091851,-0.048889197,0.2617276,0.2190446,-0.1404319,-0.23278049,0.49161872,-0.12686804,-0.09734855,-0.14876737,-0.39898357,0.23041819,-0.43153405,0.76152235,-0.062887944,0.15215425,-0.4037219,-0.17760219,-0.035778727,0.19079429,-0.43991873,-0.23873907,0.10670849,-0.09332983,-0.019738086,-0.11862374,0.34104127,0.017230242,0.09646051
FOGGIA,0.037715565,-0.20286174,-0.09996276,-0.25423014,0.4125354,0.34641984,0.30634508,0.17928308,-1.0284791,0.3056548,-0.0447876,0.2215526,-0.2647606,0.25553948,0.13926215,0.43706882,-0.3413949,0.18642107,-0.19319794,0.2946027,-0.05299649,0.17126232,-0.030768331,-0.31708363,-1.0443689,0.21839221,0.19020218,-0.061781716,0.0648129,0.08775823,-0.25988892,0.1379303,-0.044517238,-0.5171849,0.05717413,0.06572667,0.1818695,0.21321477,0.39685917,0.015534423,-0.3604112,0.22135833,0.11456523,0.02872409,-0.061691355,-0.33657637,0.20849544,-0.23331676,0.36614215,-0.0030478842,0.17945164,-0.16871664,-0.16323076,-0.2185128,0.22999245,-0.22386386,-0.3513351,-0.22158726,-0.44106442,0.06263403,-0.5282319,0.0910771,-0.40349805,0.005438659
LECCO,0.02543057,0.39430973,-0.31785905,-0.43746337,0.4844121,0.015865482,-0.22026035,-0.14648758,-0.50280404,-0.48043355,-0.7733261,0.06935708,-0.2316049,-0.35391793,0.025268864,0.14842539,-0.23355125,-0.3555483,0.13522403,0.51153874,-0.28484762,0.48208335,0.8961746,-0.39321154,-0.40925047,0.29630873,0.12834,-0.66389203,0.32160652,0.025400838,0.45826262,-0.13131227,-0.4363696,-0.023594707,-0.22564998,-0.258851,-0.32998833,0.29767793,0.05957695,-0.14011276,0.13072154,-0.085058585,-0.12117751,-0.18803583,0.19689609,0.6658848,0.5815809,-0.47786987,0.042220715,-0.113067605,0.4554338,-0.1007398,-0.3843048,0.5175468,-0.112802364,0.2800183,0.24020135,0.008107878,-0.36807474,-0.4318624,-0.4858963,-0.49957263,-0.2697252,-0.28513908
CAGLIARI,-0.32404354,-0.14965811,-0.22168145,0.19092685,0.41970685,0.18611012,0.030822683,-0.1511883,-0.51062727,-0.17696387,-0.38725048,0.50444114,-0.6282446,0.15454285,0.47981635,0.3690824,-0.38542727,-0.30322203,0.7722275,1.0934167,0.22315851,-0.083861046,-0.17053397,-0.36871764,0.3556514,-0.4474499,-0.25179175,-0.392257,0.8988779,1.2041445,0.10463136,0.011562044,0.5382894,0.17115334,-0.02112477,-0.46753153,-0.28635094,0.037813537,-0.41654837,0.57092667,-0.47993988,0.6198411,0.5318042,0.108767316,-0.19133206,0.1415379,0.11434271,0.24348341,0.42423102,-0.15721583,0.51470923,-0.59906244,0.029934153,-0.13271275,0.23789771,0.79645103,-0.21198009,-0.51012355,-0.11487066,-0.26633278,-0.45298156,-0.18228139,-1.0070717,0.53477496
PAVIA,-0.14043333,0.029582368,-0.20543756,0.085310526,-0.4899558,-0.8803632,-0.076890506,-0.028150542,-0.24458556,-0.11609305,0.0791512,-0.13312507,-0.17308106,-0.1768005,-0.4465312,0.1826279,0.097328804,0.114573546,0.4095424,0.6622324,-0.18833236,0.22266822,0.6794166,-0.12439387,-0.5173259,-0.24308479,0.17135155,-0.25045368,0.3481748,-0.22880025,-0.17253624,0.21353032,-0.5845716,0.17821588,0.5381239,0.001987163,0.17483792,0.15438052,0.06408868,0.1615277,-0.29357654,0.0217776,0.5319974,-0.022203578,-0.026096571,0.14912488,0.08077273,-0.5230882,-0.26821855,0.083803326,0.4621608,-0.17815948,0.08555909,0.6108091,0.111945696,0.08861253,0.09826159,0.074358694,-0.14143957,-0.727493,-0.4932068,-0.14139174,-0.50224286,-0.05788455
CHIUSI C.T.,0.16124298,-0.011757483,0.02012244,0.015772678,0.38438448,-0.37392092,-0.112786315,0.13058756,-0.4611407,0.26584524,-0.23695478,0.26552457,-0.6664624,-0.0054220543,-0.53539056,0.21949592,-0.19070604,0.29340386,0.52652305,0.10101743,0.1074294,-0.12201167,0.25252327,0.13394937,-0.24366759,-0.13317052,-0.5437249,-0.5077959,0.38176617,-0.032283645,-0.3592157,-0.39659253,0.08566734,0.24238549,-0.38335073,0.45132917,-0.30174214,-0.072187535,0.10102625,-0.006565205,0.023982607,-0.311318,-0.12767772,0.1430251,0.552377,-0.32725614,-0.023199016,0.15180801,-0.15295385,-0.22571303,-0.37660503,-0.53274655,-0.043725967,0.44792524,0.68247926,-0.014288574,0.19711131,-0.28732306,-0.41319248,0.3248341,-0.3115412,0.22990552,-0.44695535,0.46673223
TREVISO C.,0.05953923,0.36295834,-0.36352766,0.18794276,0.45390666,-0.552451,-0.31267518,-0.012968359,0.01794991,-0.18816559,-0.21791351,0.24927683,-0.34361488,-0.51241595,-0.31771037,0.49134034,-0.23204319,0.20047814,0.63385737,0.049199227,-0.1464226,0.44626185,-0.4261177,0.068774424,-0.34746486,-0.26670536,-0.46185708,-0.54011965,0.3044005,0.4734578,0.06967098,0.19005963,0.6071757,-0.039523277,0.10765142,-0.64937687,-0.47613618,0.32990843,0.11927521,-0.07207147,0.022457538,0.46891537,0.25752938,-0.13242032,0.112806685,-0.6376948,0.6469861,0.2951499,-0.09304074,-0.067790575,0.12324602,-0.52715814,0.17728141,-0.01327465,0.5742889,0.4663279,0.062404726,-0.029636942,-0.28695476,0.4108794,-0.5685917,-0.1583128,0.064169526,0.11934215
FERRARA,0.13593201,-0.2519469,-0.30697152,-0.34575328,0.052365102,-0.34341237,0.030091302,-0.15825015,-0.14173639,0.31719607,0.085067324,0.31971845,-0.13129254,-0.10743673,-0.35705936,0.03552192,-0.26444525,0.85322386,0.47365263,0.445522,0.13248637,0.03298898,0.3694035,0.09153824,-0.50956273,0.11518558,-0.5118183,0.047556244,0.19923185,0.2652259,0.0429175,-0.20719321,-0.03468835,0.1505464,-0.42216587,-0.16202073,-0.23039609,0.7829324,0.29953748,-0.18225648,-0.18508635,0.25640175,0.45338133,-0.08649032,0.3082161,-0.047475744,0.29902875,0.06884861,0.18341729,-0.16812298,-0.12901807,-0.5956651,-0.20954415,0.3599261,-0.0767515,0.2389816,-0.38093337,-0.07699356,-0.6066302,0.22592068,-0.052818555,0.21364734,0.4111161,0.16468862
TARANTO,0.3328689,-0.2600962,-0.08835726,0.012141895,0.42731175,-0.13592148,-0.300673,0.27112243,-0.44085622,0.32657593,-0.04325379,0.13360041,0.14762211,0.051672593,0.62999016,0.26127315,-0.24239966,0.110505834,0.07852828,0.65134865,-0.092975385,0.31600377,0.34313083,0.07587104,-0.7640777,-0.08880523,0.74828005,-0.25383925,-0.15580405,-0.19960298,-0.18029393,-0.20798731,-0.17705381,-0.46371755,-0.344591,0.24021165,-0.04561794,0.18692127,-0.076696455,-0.31100407,-0.280398,0.43098304,-0.25777256,-0.15753424,0.10000012,-0.41045833,0.39880285,0.00646197,0.43700612,0.22695899,0.38164595,-0.23464327,-0.073510885,-0.17622116,0.11963321,-0.09798111,-0.15735678,-0.054764945,-0.33871233,-0.0248182,-0.28035372,0.15328656,0.057748247,0.5163694
CREMONA,-0.009395875,-0.3111192,-0.3081411,-0.36363143,0.03992772,-0.46272308,-0.022061473,-0.688346,-0.1510226,-0.63474894,0.12835874,0.34307608,0.0756275,-0.2829411,-0.08453572,0.7378486,0.19411607,0.27435535,0.117071286,0.48816404,0.21433355,0.37835285,0.8348893,0.1903078,-0.13217194,-0.015051029,0.31918305,-0.8175337,0.498609,-0.22380619,-0.46809608,0.097975574,-0.09363184,-0.21776615,0.12631273,-0.46592617,-0.1895215,-0.05602754,0.2774537,0.07066494,-0.3238772,-0.21421629,0.22379956,-0.24085282,0.12632853,0.105257146,-0.17521502,-0.2890452,-0.072655514,0.076833025,0.28347254,-0.011208706,-0.36929756,0.6528191,0.36387742,0.23900585,-0.05534585,0.13487919,-0.36387402,-0.22201732,-0.1737346,-0.37314335,-0.6977456,-0.16998379
VOGHERA,0.08028583,0.07951854,-0.056306146,-0.2534686,-0.3471322,-0.14795133,0.38090056,0.09138208,-0.12181692,0.15510777,-0.085800685,0.13423707,-0.048005883,-0.74696463,0.14071849,0.15295696,0.11388821,0.22569627,0.19670035,0.7507574,-0.095178515,0.21178555,0.71746856,-0.20621653,-0.5318935,0.022612156,-0.1807875,0.31218746,0.11374465,-0.028572425,-0.19401507,0.28720108,-0.2843946,0.5205023,-0.048570424,-0.42773178,0.28473583,-0.016399613,-0.030648254,0.14620452,-0.34903815,0.031293783,0.25785074,-0.06925286,-0.18572555,-0.18549275,0.38784617,-0.45302552,0.13850659,0.23151644,0.15050498,0.041289926,0.04794345,0.27889162,0.29609966,0.30376992,0.25541037,-0.042515814,-0.31174368,-0.38024992,-0.2424892,-0.04261626,-0.5257379,0.06290384
ASTI,0.29463416,-0.11281193,0.047404066,-0.2059327,0.102108136,0.06211816,0.09301825,0.16467519,0.10454003,0.33140716,-0.7354281,0.15426204,-0.0011728861,-0.11621652,0.29026636,0.08712355,-0.41057235,0.41196865,-0.14407177,0.5142955,-0.678322,0.451981,0.42446518,-0.36839178,-0.52151895,0.16350098,-0.07014877,0.12126488,0.008100659,-0.07903568,-0.1786098,0.26052427,-0.03517473,0.15799375,0.12618801,-0.061704747,-0.32283202,0.15581815,0.28561467,0.11351256,-0.80783397,-0.19899954,0.29816025,-0.29570246,-0.39052424,-0.253879,0.12406314,-0.5032308,-0.067536846,-0.4112359,0.2134554,-0.11043072,0.21569777,0.40296206,0.23702276,-0.19856232,-0.0057992893,-0.48091495,-0.204561,-0.49620423,-0.08660031,0.3571646,-0.7046861,-0.023254361
LIVORNO CENTRALE,0.080540136,-0.29763764,-0.48313314,-0.17537268,-0.20183466,-0.2576439,0.15945786,-0.45462626,-0.19583507,-0.00073741464,-0.15393771,-0.23537931,-0.3139248,-0.020065147,0.42434734,0.28105423,-0.050176855,-0.12343814,0.68044555,0.3973757,-0.12292995,0.2740155,0.432946,-0.020337464,-0.029217657,0.032792043,-0.08990134,0.28903666,0.19764255,-0.4049561,0.055381123,-0.14899565,0.14040819,0.17811029,-0.12226561,0.2549772,-0.2155601,-0.2328956,0.07089625,0.25696567,-0.050653715,-0.5334138,-0.3068164,0.17603222,-0.265377,-0.10886306,0.30439374,-0.2668362,0.17050143,0.13966227,0.06282541,-0.35504204,0.20790242,0.46628273,0.5383701,0.20044014,0.2768827,0.081666246,-0.6793272,0.17087603,0.07691544,0.015765617,-0.30410126,0.099496566
TERNI,0.14155577,0.42363185,0.16641779,-0.08969174,0.15919669,-0.09737818,-0.26510265,-0.051573776,-0.25695616,0.17990302,-0.006266634,-0.13290258,-0.90964454,0.31838024,-0.021682173,-0.057015684,0.084556274,0.5511727,-0.09410548,0.614384,-0.14082673,0.27320203,0.4032459,0.21340498,-0.4006947,-0.10388519,-0.4789129,-0.3389977,0.5681434,-0.15146229,0.06864153,-0.55136013,-0.024534402,-0.12133862,-0.25720742,0.3361356,-0.038360175,0.48213425,-0.0021486513,-0.0042009344,0.13822362,-0.12227545,0.56988716,-0.01825924,0.50928456,-0.527398,-0.16571672,-0.10029746,-0.005733614,-0.1757738,-0.0012277301,-0.4300369,0.016163666,0.2957955,0.68059593,0.32213476,-0.20774627,-0.053104565,-0.13056284,0.31239322,0.17578115,-0.111243226,0.006036628,-0.20844941
TREVIGLIO,0.2548642,-0.08806608,-0.42155427,-0.22957134,0.27085164,-0.43928826,0.034798834,-0.08201951,-0.07958159,-0.39398664,0.17228152,-0.20638683,0.010933397,0.009884625,-0.27726325,0.47090542,-0.2745915,-0.21026683,0.009120662,0.38915533,0.16084254,0.077964626,0.6699114,-0.08542599,-0.17881201,-0.15828143,-0.011243328,-0.57154894,0.40067247,-0.37531552,-0.48519337,0.2855014,-0.2492992,0.066151485,-0.22200912,-0.01837504,-0.5678304,0.075204,0.04623714,0.5986825,0.097459815,0.4054574,0.5438624,-0.24589679,0.13469076,0.23181954,0.1211461,0.04715002,-0.07444451,0.0035574164,0.3127018,0.3765169,-0.1290464,0.5629152,0.4005714,-0.090010315,-0.48641214,0.05760216,-0.08987371,-0.51382667,-0.453292,-0.31429186,-0.21816859,-0.040701803
MILANO CERTOSA,0.108311646,0.10386069,-0.07727833,0.19902875,0.18316033,-0.5399692,0.19930975,-0.05566214,0.19383484,-0.21901743,0.10452003,-0.38410065,-0.12551187,0.16936465,-0.29900247,0.23661084,-0.0028899047,-0.25396428,0.17891185,0.6498366,-0.03674367,0.014052858,0.6930539,-0.06970474,-0.38576263,0.1584617,0.014738594,-0.44409993,0.5065823,-0.054699197,0.23441063,0.03882113,-0.3782928,-0.026518373,0.14387356,-0.19260612,-0.2541722,0.3153396,-0.027014421,0.6660983,-0.44336337,0.1259444,0.03357561,-0.535075,-0.23615585,0.00051585765,0.40073037,-0.21195859,-0.067227945,-0.07335159,-0.14590332,0.022494836,0.1441138,0.5507873,0.4202863,-0.16436704,-0.10122125,-0.18298261,-0.3404536,-0.6630038,-0.59504974,-0.19756033,-0.09448629,-0.34304836
FIRENZE RIFREDI,0.33425608,-0.34036586,-0.210042,-0.10567984,0.31332552,-0.3526952,-0.050317388,0.07893121,-0.63215584,-0.024759978,0.03368111,-0.096642874,-0.6207255,0.0039678356,-0.04919198,0.2574626,0.06174996,0.14574237,0.32061416,0.2274591,-0.13844185,-0.26537502,0.0060781064,0.23516652,-0.07542713,0.04060986,-0.28422165,-0.04570479,0.10670486,-0.2219581,-0.1554967,0.12050869,0.15440442,0.3106037,-0.3883744,0.24135941,-0.17968994,-0.025137277,0.12345508,0.15445963,-0.256579,-0.5408886,0.04875526,-0.1395856,0.24865378,-0.17573293,0.25132066,-0.012969314,-0.04937392,-0.19003041,-0.39038208,-0.581793,-0.18362927,0.53455424,0.460505,0.2687881,0.18418188,0.05206749,-0.7619477,0.30964237,-0.24789566,-0.040859886,0.06501476,0.40740085
BATTIPAGLIA,0.38230655,-0.32406822,-0.18946959,0.08268337,0.3350709,-0.1953749,-0.34598753,-0.11047002,-0.35813558,0.029273085,0.2614429,-0.33101884,-0.26800293,-0.08145793,0.28376323,-0.19916919,-0.12930202,-0.09175224,0.061354365,0.16694178,0.015853332,0.17152958,0.30103222,-0.3708735,-0.418234,-0.13030612,0.5320577,0.014341555,0.256471,0.006429937,-0.08285198,0.097801976,-0.009707256,-0.079379246,-0.021860117,0.14054763,-0.48052645,0.07684332,-0.47296312,-0.033336867,-0.08375912,0.21189605,0.030623635,-0.25189087,0.1135365,-0.22221321,-0.2705883,0.16965884,0.50293976,0.062218614,0.51748955,-0.31242958,0.153403,-0.018732267,0.04899103,0.1319489,-0.15293843,-0.70497656,-0.62048084,0.40163574,-0.1252598,-0.04936877,-0.115460776,0.3565052
TORINO PORTA SUSA,0.41472715,-0.17971054,-0.086615294,-0.09069183,0.5023763,-0.31608608,-0.23404212,-0.04699947,0.08289283,-0.12569669,-0.67038965,0.026330175,-0.18581149,-0.3465905,0.08315479,-0.19198081,0.21347825,-0.22480671,-0.057999294,0.6675884,-0.0872223,0.19966176,0.1352088,-0.29822266,-0.7703647,0.09933148,-0.019314576,0.022459876,0.060428016,0.023434654,-0.13924922,0.35147268,-0.26320007,-0.2465445,-0.07003691,0.15262713,-0.53351307,-0.28312036,0.039351273,0.27288172,-0.541128,0.22795631,0.5232495,-0.34404275,-0.13759962,-0.37050074,-0.058787525,-0.3085858,-0.21143144,-0.30312917,0.08039635,-0.5004863,0.20056751,0.46113974,0.052480806,-0.06036621,-0.16022263,-0.14699182,0.06446597,-0.45507956,0.07607745,0.20257439,0.11734102,-0.08538293
GALLARATE,-0.13535352,0.24281166,-0.5218134,0.07473377,0.23356152,-0.53644866,-0.019114774,0.09255938,-0.36821663,-0.115138754,-0.07303839,-0.22708511,0.36622486,0.10272909,-0.20909488,0.10270627,0.020015951,-0.36998966,0.018061118,0.62088436,-0.08118045,0.2338234,1.0571171,0.05879761,0.023679862,0.19621123,-0.35465834,-0.32162404,0.6200077,0.036088903,0.48812565,0.04694171,-0.11862561,-0.00096202624,0.081504315,-0.16401923,-0.42605573,0.060158283,-0.014645241,0.47923565,-0.34122887,0.2563896,0.22453329,-0.36757758,-0.3482889,0.19037072,0.42487812,-0.070225984,0.03027251,-0.047268134,-0.10897908,0.097045176,0.2521547,0.46707764,0.8912484,-0.35347155,-0.4832026,0.047533996,-0.40620688,-0.62227803,-0.39409652,-0.47453693,-0.35819548,-0.21711653
SAPRI,0.6043561,-0.14463797,-0.19450547,0.1203887,0.052285798,0.13378802,-0.7882799,-0.05265873,-0.38259536,0.22018525,0.070807785,0.061745342,-0.30604082,-0.07646829,0.37375283,-0.36624593,0.012780484,-0.22824061,0.4671295,0.12800632,0.2872823,-0.04787075,0.48371434,-0.562217,0.014332221,0.04867476,0.43595362,-0.05151427,0.5600929,-0.44052255,0.19523427,0.21783231,-0.09174419,-0.23532121,0.057575617,-0.10999215,-0.22234239,-0.18442734,-0.18625858,-0.091697894,0.31630185,0.19441484,0.22849593,-0.21078627,-0.08959071,-0.2018052,-0.13726878,0.048490524,0.38604063,0.054069515,0.2968407,-0.49062097,0.46951315,0.15203889,0.17629606,-0.14800467,-0.1582199,-0.26542,-0.54694945,0.56762725,-0.18023704,0.2342089,-0.30925208,0.39043286
TRIESTE CENTRALE,-0.13903625,-0.14611551,-0.44460553,0.15536748,0.6133621,-0.36072788,-0.4878729,0.0143642435,-0.30855453,-0.23299584,0.016525123,0.001742272,-0.22182232,-0.27748448,-0.2332951,0.083493195,-0.5577911,-0.1098929,0.2299568,0.3353113,-0.31499195,0.00865661,-0.23492944,0.25254858,-0.45894083,-0.26303405,-0.42269966,-0.16709352,0.1464022,-0.38127473,0.21650374,0.3157119,0.26465026,0.070811845,0.09770446,-0.15352254,-0.3588742,-0.002988009,0.415329,-0.35883772,-0.09956476,-0.08506326,0.47215164,-0.484222,0.14983097,-0.18476202,0.5148806,0.07014845,0.20343642,-0.06132598,0.02601912,-0.18205063,0.093700364,0.14410774,0.48059425,0.7493107,0.023374163,-0.08984624,0.024881966,0.29608876,-0.5658086,0.16157204,0.08510571,0.058474775
FOLIGNO,0.2483492,0.3411122,0.43563113,-0.07246005,0.078804396,0.24007718,0.05271287,0.37738833,-0.18557508,0.11763248,-0.1435482,0.010947852,-0.7699902,-0.20578426,-0.41152456,0.3180373,0.022247026,0.4972559,0.315176,0.5302008,0.2580004,0.24894781,0.53691435,0.328685,-0.35488823,-0.40112683,-0.42626315,-0.054561295,0.35828364,-0.14209127,-0.044704877,-0.21761262,0.16050817,-0.31284678,-0.19449508,0.4086003,-0.28242528,0.27520153,0.33080435,-0.06837596,-0.21363647,-0.23823966,0.24845931,-0.1009598,0.520272,0.013105917,-0.11164991,0.03786569,-0.020898035,-0.2237859,0.0074494057,-0.50121206,-0.2719824,0.032941982,0.57642365,0.07948425,0.0874695,-0.40328074,-0.37499508,0.16178995,0.25790206,-0.01489551,-0.20442721,0.093308374
